Customer ID,Total_Spending,Avg_Order_Value,Order_Count,Total_Quantity,Avg_Quantity,Customer_Type
16399,222.2,5.85,38,189,4.97,Retail
16400,2755.92,11.58,238,1894,7.96,Retail
16401,2750.83,15.54,177,2153,12.16,Retail
16402,205.65,3.81,54,102,1.89,Retail
16406,374.01,4.16,90,141,1.57,Retail
16407,681.97,11.96,57,355,6.23,Retail
16408,231.93,5.15,45,227,5.04,Retail
16409,3629.76,6.67,544,2360,4.34,Retail
16410,130.32,26.06,5,348,69.6,Wholesale
16411,673.24,4.29,157,399,2.54,Retail
16412,457.2,4.97,92,225,2.45,Retail
16413,259.83,7.02,37,135,3.65,Retail
16414,424.96,7.59,56,174,3.11,Retail
16415,496.49,5.07,98,330,3.37,Retail
16416,1906.48,16.58,115,1526,13.27,Retail
16417,35.7,35.7,1,6,6.0,Retail
16418,397.62,6.52,61,284,4.66,Retail
16419,504.99,12.62,40,273,6.82,Retail
16420,75.0,37.5,2,120,60.0,Wholesale
16421,526.27,13.85,38,123,3.24,Retail
16422,28904.67,84.52,342,32569,95.23,Wholesale
16424,309.5,38.69,8,124,15.5,Retail
16428,638.49,5.03,127,575,4.53,Retail
16430,817.09,37.14,22,204,9.27,Retail
16433,200.26,11.78,17,108,6.35,Retail
16434,1161.89,15.92,73,550,7.53,Retail
16435,1003.07,8.02,125,608,4.86,Retail
16436,319.14,7.98,40,227,5.68,Retail
16437,301.25,14.35,21,197,9.38,Retail
16439,310.7,34.52,9,74,8.22,Retail
16440,216.3,8.65,25,90,3.6,Retail
16441,637.93,10.46,61,305,5.0,Retail
16442,282.68,3.72,76,137,1.8,Retail
16443,162.24,162.24,1,96,96.0,Wholesale
16444,2971.21,10.35,287,1538,5.36,Retail
16445,352.65,3.01,117,176,1.5,Retail
16447,471.19,13.86,34,94,2.76,Retail
16448,178.13,5.75,31,100,3.23,Retail
16450,1193.81,37.31,32,481,15.03,Retail
16451,746.18,14.63,51,404,7.92,Retail
16452,332.17,18.45,18,199,11.06,Retail
16453,251.71,16.78,15,139,9.27,Retail
16454,24.05,12.02,2,6,3.0,Retail
16455,2535.69,20.29,125,2113,16.9,Retail
16456,4630.16,15.59,297,2541,8.56,Retail
16458,2208.15,12.34,179,1241,6.93,Retail
16459,71.79,14.36,5,59,11.8,Retail
16461,1402.91,6.38,220,885,4.02,Retail
16465,746.24,15.55,48,504,10.5,Retail
16466,2171.13,11.43,190,992,5.22,Retail
16467,2869.16,119.55,24,7384,307.67,Wholesale
16468,712.62,16.57,43,340,7.91,Retail
16469,178.48,7.76,23,72,3.13,Retail
16470,1664.08,5.47,304,813,2.67,Retail
16471,966.03,19.71,49,529,10.8,Retail
16472,789.6,20.25,39,252,6.46,Retail
16473,154.72,15.47,10,100,10.0,Retail
16476,350.35,14.6,24,187,7.79,Retail
16477,1825.56,16.01,114,1217,10.68,Retail
16481,453.38,28.34,16,201,12.56,Retail
16485,1923.54,18.86,102,918,9.0,Retail
16486,134.36,19.19,7,24,3.43,Retail
16487,209.4,5.98,35,163,4.66,Retail
16489,303.7,50.62,6,38,6.33,Retail
16490,205.41,15.8,13,113,8.69,Retail
16491,801.66,16.7,48,582,12.12,Retail
16492,385.56,16.76,23,235,10.22,Retail
16493,780.46,14.19,55,824,14.98,Retail
16496,731.25,17.01,43,653,15.19,Retail
16497,3729.59,18.56,201,1654,8.23,Retail
16499,2212.89,17.7,125,1237,9.9,Retail
16500,443.05,19.26,23,263,11.43,Retail
16501,1191.23,5.99,199,628,3.16,Retail
16502,258.55,6.31,41,220,5.37,Retail
16503,2182.41,16.92,129,966,7.49,Retail
16507,142.71,3.76,38,111,2.92,Retail
16508,240.95,5.6,43,103,2.4,Retail
16510,1777.5,15.87,112,930,8.3,Retail
16511,842.16,5.81,145,364,2.51,Retail
16515,1554.92,12.44,125,747,5.98,Retail
16518,475.05,16.97,28,197,7.04,Retail
16519,327.68,11.7,28,120,4.29,Retail
16520,1427.57,5.58,256,704,2.75,Retail
16521,1140.11,4.81,237,1014,4.28,Retail
16522,433.36,24.08,18,212,11.78,Retail
16523,2497.86,30.84,81,714,8.81,Retail
16524,306.19,5.78,53,259,4.89,Retail
16525,11535.29,64.44,179,7231,40.4,Retail
16526,426.85,21.34,20,173,8.65,Retail
16527,1004.88,17.03,59,602,10.2,Retail
16529,1531.55,15.63,98,541,5.52,Retail
16530,48.35,16.12,3,17,5.67,Retail
16531,1053.74,17.27,61,948,15.54,Retail
16532,2007.84,1003.92,2,528,264.0,Wholesale
16534,635.9,17.66,36,168,4.67,Retail
16535,378.29,9.46,40,308,7.7,Retail
16537,23.35,5.84,4,59,14.75,Retail
16538,395.07,9.64,41,254,6.2,Retail
16539,2343.2,21.9,107,838,7.83,Retail
16540,205.75,7.09,29,105,3.62,Retail
16541,424.03,11.16,38,173,4.55,Retail
16542,137.7,15.3,9,96,10.67,Retail
16543,292.21,16.23,18,317,17.61,Retail
16544,376.7,34.25,11,150,13.64,Retail
16545,350.52,70.1,5,244,48.8,Retail
16546,4819.32,69.85,69,3818,55.33,Wholesale
16547,104.26,4.17,25,108,4.32,Retail
16548,30.15,5.02,6,6,1.0,Retail
16549,8746.9,4.03,2168,4793,2.21,Retail
16550,7069.27,12.81,552,4122,7.47,Retail
16551,1315.0,23.48,56,1106,19.75,Retail
16552,95.29,19.06,5,39,7.8,Retail
16553,10864.19,52.23,208,11827,56.86,Wholesale
16554,2004.62,17.43,115,944,8.21,Retail
16555,1629.79,33.26,49,1641,33.49,Retail
16556,4698.79,17.09,275,2463,8.96,Retail
16558,5535.02,17.3,320,2711,8.47,Retail
16559,175.0,10.29,17,61,3.59,Retail
16560,2206.97,15.54,142,1103,7.77,Retail
16562,223.86,6.58,34,264,7.76,Retail
16563,3334.82,47.64,70,2098,29.97,Retail
16564,87.8,17.56,5,40,8.0,Retail
16565,599.35,74.92,8,165,20.62,Retail
16568,1020.9,204.18,5,366,73.2,Wholesale
16569,1331.03,44.37,30,895,29.83,Retail
16570,3695.91,32.14,115,2180,18.96,Retail
16571,2827.05,16.83,168,2464,14.67,Retail
16574,850.34,14.66,58,586,10.1,Retail
16576,540.87,16.39,33,323,9.79,Retail
16577,380.0,16.52,23,142,6.17,Retail
16578,156.6,17.4,9,108,12.0,Retail
16579,295.05,21.08,14,119,8.5,Retail
16583,297.95,16.55,18,153,8.5,Retail
16584,2220.09,41.11,54,1267,23.46,Retail
16585,341.59,18.98,18,151,8.39,Retail
16586,998.83,49.94,20,253,12.65,Retail
16588,1361.28,19.17,71,882,12.42,Retail
16589,153.12,13.92,11,168,15.27,Retail
16590,605.9,20.89,29,240,8.28,Retail
16592,3694.23,17.43,212,2577,12.16,Retail
16593,741.11,14.53,51,261,5.12,Retail
16595,1397.59,3.81,367,996,2.71,Retail
16596,329.48,18.3,18,130,7.22,Retail
16599,172.8,14.4,12,159,13.25,Retail
16600,1339.89,16.54,81,1275,15.74,Retail
16601,434.3,11.14,39,258,6.62,Retail
16602,235.25,21.39,11,93,8.45,Retail
16604,432.45,36.04,12,175,14.58,Retail
16605,60.48,60.48,1,144,144.0,Wholesale
16606,357.66,16.26,22,148,6.73,Retail
16607,2359.16,18.72,126,1577,12.52,Retail
16608,1286.62,10.63,121,612,5.06,Retail
16611,1655.64,16.56,100,827,8.27,Retail
16612,2057.77,20.37,101,913,9.04,Retail
16614,673.6,29.29,23,126,5.48,Retail
16615,291.5,15.34,19,211,11.11,Retail
16619,1712.12,16.79,102,922,9.04,Retail
16620,1579.97,18.59,85,1058,12.45,Retail
16622,225.4,18.78,12,44,3.67,Retail
16623,885.79,19.26,46,403,8.76,Retail
16625,1320.95,17.38,76,893,11.75,Retail
16628,130.05,16.26,8,55,6.88,Retail
16630,106.8,26.7,4,72,18.0,Retail
16631,1892.52,23.66,80,775,9.69,Retail
16632,406.4,15.05,27,256,9.48,Retail
16634,1596.71,19.47,82,1239,15.11,Retail
16635,473.0,18.92,25,277,11.08,Retail
16636,3802.04,52.08,73,2186,29.95,Retail
16638,749.81,16.3,46,396,8.61,Retail
16639,490.47,15.82,31,241,7.77,Retail
16640,179.4,13.8,13,146,11.23,Retail
16641,323.4,13.48,24,198,8.25,Retail
16642,389.12,19.46,20,296,14.8,Retail
16643,435.6,15.56,28,284,10.14,Retail
16645,160.39,11.46,14,117,8.36,Retail
16646,678.8,23.41,29,1072,36.97,Retail
16647,327.84,17.25,19,250,13.16,Retail
16648,382.14,21.23,18,222,12.33,Retail
16649,306.58,15.33,20,82,4.1,Retail
16650,1397.69,18.89,74,1139,15.39,Retail
16651,136.2,22.7,6,60,10.0,Retail
16652,10776.42,68.64,157,4194,26.71,Retail
16654,1110.2,20.56,54,421,7.8,Retail
16655,2633.74,7.93,332,1575,4.74,Retail
16656,8207.37,120.7,68,6539,96.16,Wholesale
16658,690.83,10.79,64,277,4.33,Retail
16660,611.9,76.49,8,420,52.5,Wholesale
16661,932.76,15.04,62,364,5.87,Retail
16662,151.05,5.39,28,35,1.25,Retail
16663,165.0,165.0,1,100,100.0,Wholesale
16664,109.2,13.65,8,24,3.0,Retail
16666,98.73,6.17,16,121,7.56,Retail
16668,555.7,16.84,33,455,13.79,Retail
16670,3934.25,16.89,233,1978,8.49,Retail
16673,171.13,9.01,19,95,5.0,Retail
16675,608.86,26.47,23,296,12.87,Retail
16676,769.78,17.5,44,291,6.61,Retail
16677,880.62,18.74,47,457,9.72,Retail
16679,663.31,36.85,18,247,13.72,Retail
16680,637.75,33.57,19,283,14.89,Retail
16681,151.5,30.3,5,85,17.0,Retail
16683,320.25,17.79,18,190,10.56,Retail
16684,80489.21,182.52,441,54555,123.71,Wholesale
16686,1921.19,3.97,484,1442,2.98,Retail
16687,157.63,19.7,8,141,17.62,Retail
16690,127.45,18.21,7,71,10.14,Retail
16691,178.83,16.26,11,92,8.36,Retail
16692,638.7,319.35,2,726,363.0,Wholesale
16693,701.62,6.44,109,455,4.17,Retail
16694,98.3,32.77,3,26,8.67,Retail
16695,191.9,5.48,35,184,5.26,Retail
16699,994.6,16.04,62,640,10.32,Retail
16700,4091.16,18.51,221,2858,12.93,Retail
16701,4518.43,34.49,131,4653,35.52,Retail
16702,1110.83,12.21,91,692,7.6,Retail
16704,664.16,12.3,54,433,8.02,Retail
16705,29480.06,70.02,421,16826,39.97,Retail
16707,533.41,8.21,65,396,6.09,Retail
16709,6026.14,27.02,223,2410,10.81,Retail
16710,3823.78,6.72,569,2543,4.47,Retail
16711,1217.45,110.68,11,379,34.45,Retail
16712,621.56,7.49,83,344,4.14,Retail
16713,7619.21,10.78,707,4400,6.22,Retail
16714,368.27,16.01,23,239,10.39,Retail
16715,323.8,35.98,9,532,59.11,Wholesale
16716,1248.48,208.08,6,792,132.0,Wholesale
16717,3127.85,18.73,167,1360,8.14,Retail
16718,3006.08,16.98,177,1924,10.87,Retail
16719,2174.13,9.06,240,1327,5.53,Retail
16720,605.79,5.27,115,280,2.43,Retail
16722,4258.27,21.95,194,3579,18.45,Retail
16723,654.96,7.99,82,560,6.83,Retail
16724,147.35,8.67,17,69,4.06,Retail
16725,1052.14,4.61,228,476,2.09,Retail
16726,705.14,8.39,84,378,4.5,Retail
16727,1121.45,6.97,161,899,5.58,Retail
16731,170.3,4.05,42,124,2.95,Retail
16732,3783.89,19.61,193,2097,10.87,Retail
16733,259.68,21.64,12,112,9.33,Retail
16735,3970.0,22.3,178,2708,15.21,Retail
16736,2956.56,20.68,143,1050,7.34,Retail
16737,417.6,417.6,1,288,288.0,Wholesale
16739,463.43,18.54,25,219,8.76,Retail
16740,226.91,7.09,32,110,3.44,Retail
16741,173.06,15.73,11,81,7.36,Retail
16742,2334.97,22.67,103,2557,24.83,Retail
16743,1999.02,11.04,181,1672,9.24,Retail
16746,11366.64,21.09,539,7240,13.43,Retail
16748,2121.43,22.1,96,1247,12.99,Retail
16749,4157.88,57.75,72,1910,26.53,Retail
16752,207.5,23.06,9,54,6.0,Retail
16754,65500.07,467.86,140,63551,453.94,Wholesale
16755,1389.25,9.02,154,927,6.02,Retail
16756,1072.97,16.26,66,601,9.11,Retail
16757,163.65,20.46,8,99,12.38,Retail
16760,228.0,13.41,17,168,9.88,Retail
16763,352.85,16.8,21,173,8.24,Retail
16765,420.75,8.25,51,307,6.02,Retail
16767,2481.2,24.81,100,2679,26.79,Retail
16768,1220.48,11.41,107,578,5.4,Retail
16769,755.51,12.81,59,215,3.64,Retail
16770,1152.63,5.62,205,652,3.18,Retail
16771,1706.99,11.08,154,821,5.33,Retail
16772,3698.05,54.38,68,687,10.1,Retail
16773,249.65,6.4,39,81,2.08,Retail
16774,905.96,10.92,83,452,5.45,Retail
16775,1361.23,11.34,120,580,4.83,Retail
16776,220.97,4.02,55,181,3.29,Retail
16777,1069.56,11.38,94,408,4.34,Retail
16779,22554.22,31.41,718,14243,19.84,Retail
16780,174.16,4.71,37,82,2.22,Retail
16781,623.0,15.97,39,192,4.92,Retail
16782,7732.37,5.0,1546,3407,2.2,Retail
16783,391.95,15.68,25,163,6.52,Retail
16784,784.73,5.06,155,470,3.03,Retail
16785,533.78,15.25,35,313,8.94,Retail
16786,51.84,51.84,1,72,72.0,Wholesale
16787,1017.53,9.09,112,472,4.21,Retail
16788,1334.54,4.04,330,661,2.0,Retail
16791,2251.85,6.14,367,1097,2.99,Retail
16792,513.08,5.7,90,280,3.11,Retail
16794,856.2,3.82,224,653,2.92,Retail
16795,2062.41,6.14,336,1214,3.61,Retail
16797,1802.02,4.53,398,898,2.26,Retail
16798,841.16,4.98,169,205,1.21,Retail
16799,452.78,4.92,92,162,1.76,Retail
16802,582.61,10.99,53,369,6.96,Retail
16805,630.75,4.18,151,581,3.85,Retail
16807,1002.29,13.36,75,655,8.73,Retail
16809,812.74,7.39,110,441,4.01,Retail
16810,532.5,28.03,19,258,13.58,Retail
16812,1912.65,19.13,100,1035,10.35,Retail
16814,5781.44,12.49,463,2254,4.87,Retail
16815,406.02,5.56,73,237,3.25,Retail
16817,1200.15,18.46,65,743,11.43,Retail
16819,182.59,10.74,17,253,14.88,Retail
16821,113.35,16.19,7,13,1.86,Retail
16822,181.39,16.49,11,171,15.55,Retail
16823,1884.71,13.96,135,1030,7.63,Retail
16824,225.6,17.35,13,154,11.85,Retail
16825,1051.71,29.21,36,731,20.31,Retail
16827,392.13,32.68,12,125,10.42,Retail
16829,316.1,19.76,16,116,7.25,Retail
16830,881.59,16.95,52,435,8.37,Retail
16831,91.8,15.3,6,48,8.0,Retail
16832,218.46,24.27,9,146,16.22,Retail
16833,1302.51,28.94,45,438,9.73,Retail
16834,485.5,20.23,24,402,16.75,Retail
16835,1357.56,17.63,77,454,5.9,Retail
16836,530.5,17.11,31,374,12.06,Retail
16838,570.76,16.79,34,324,9.53,Retail
16839,5716.14,64.23,89,2552,28.67,Retail
16840,139.85,15.54,9,117,13.0,Retail
16841,2136.24,20.74,103,1228,11.92,Retail
16843,9374.86,43.0,218,8343,38.27,Retail
16844,614.34,19.2,32,281,8.78,Retail
16845,253.88,12.69,20,167,8.35,Retail
16846,628.09,17.45,36,382,10.61,Retail
16847,421.45,16.86,25,177,7.08,Retail
16848,1130.2,15.92,71,598,8.42,Retail
16854,1408.96,18.79,75,997,13.29,Retail
16856,323.09,19.01,17,159,9.35,Retail
16857,352.8,32.07,11,168,15.27,Retail
16858,4292.59,34.07,126,1423,11.29,Retail
16859,1184.6,20.42,58,1072,18.48,Retail
16860,1610.62,37.46,43,625,14.53,Retail
16861,772.83,17.97,43,476,11.07,Retail
16862,662.33,18.92,35,513,14.66,Retail
16863,495.72,16.52,30,336,11.2,Retail
16864,409.25,24.07,17,283,16.65,Retail
16865,130.95,8.18,16,157,9.81,Retail
16867,76.74,12.79,6,58,9.67,Retail
16868,384.56,7.69,50,112,2.24,Retail
16870,450.16,16.08,28,278,9.93,Retail
16872,533.11,48.46,11,479,43.55,Retail
16873,7493.77,32.16,233,4761,20.43,Retail
16874,209.89,6.77,31,78,2.52,Retail
16875,2139.0,18.13,118,1030,8.73,Retail
16876,136.01,4.25,32,181,5.66,Retail
16880,321.78,35.75,9,158,17.56,Retail
16883,2101.61,8.51,247,967,3.91,Retail
16884,641.13,13.36,48,200,4.17,Retail
16885,234.19,5.85,40,180,4.5,Retail
16886,134.0,16.75,8,48,6.0,Retail
16887,465.84,7.17,65,267,4.11,Retail
16888,434.2,8.35,52,145,2.79,Retail
16889,947.98,11.56,82,686,8.37,Retail
16890,285.41,15.02,19,243,12.79,Retail
16891,1202.77,4.08,295,473,1.6,Retail
16892,236.56,5.91,40,131,3.28,Retail
16893,249.89,2.87,87,117,1.34,Retail
16894,1306.96,6.99,187,503,2.69,Retail
16895,900.63,8.92,101,330,3.27,Retail
16896,103.95,5.78,18,18,1.0,Retail
16898,496.26,4.03,123,377,3.07,Retail
16899,424.71,8.49,50,291,5.82,Retail
16901,204.26,8.88,23,42,1.83,Retail
16903,678.55,5.39,126,470,3.73,Retail
16904,1360.31,5.17,263,762,2.9,Retail
16905,1923.57,14.68,131,640,4.89,Retail
16906,851.33,6.7,127,327,2.57,Retail
16907,722.05,7.08,102,232,2.27,Retail
16908,252.59,12.63,20,61,3.05,Retail
16911,255.25,7.29,35,161,4.6,Retail
16912,1904.93,26.46,72,664,9.22,Retail
16913,310.47,31.05,10,147,14.7,Retail
16915,921.5,54.21,17,58,3.41,Retail
16916,536.04,4.54,118,320,2.71,Retail
16917,1460.36,35.62,41,560,13.66,Retail
16918,2137.72,6.56,326,1345,4.13,Retail
16919,2515.76,8.12,310,1003,3.24,Retail
16920,355.45,15.45,23,81,3.52,Retail
16921,255.03,7.73,33,121,3.67,Retail
16922,611.08,5.01,122,281,2.3,Retail
16923,6088.05,13.32,457,2846,6.23,Retail
16925,125.65,6.98,18,123,6.83,Retail
16926,1169.61,12.18,96,197,2.05,Retail
16928,1199.08,9.91,121,588,4.86,Retail
16931,629.4,6.11,103,305,2.96,Retail
16932,262.32,3.09,85,135,1.59,Retail
16933,2536.07,10.66,238,1245,5.23,Retail
16934,1152.11,14.4,80,539,6.74,Retail
16935,530.86,7.69,69,273,3.96,Retail
16936,286.39,3.45,83,168,2.02,Retail
16937,196.25,4.01,49,123,2.51,Retail
16938,4283.68,7.27,589,2508,4.26,Retail
16939,433.85,10.58,41,229,5.59,Retail
16940,3377.78,10.43,324,2334,7.2,Retail
16941,33.0,16.5,2,12,6.0,Retail
16943,482.76,241.38,2,2,1.0,Retail
16944,101.36,14.48,7,27,3.86,Retail
16945,4202.66,18.68,225,3164,14.06,Retail
16946,1222.04,16.29,75,509,6.79,Retail
16947,548.73,17.15,32,343,10.72,Retail
16948,433.75,18.07,24,477,19.88,Retail
16950,2535.21,24.14,105,1820,17.33,Retail
16952,628.22,8.85,71,251,3.54,Retail
16954,3996.8,26.29,152,3032,19.95,Retail
16955,790.74,24.71,32,557,17.41,Retail
16958,778.49,11.12,70,514,7.34,Retail
16960,1483.83,4.26,348,1188,3.41,Retail
16961,560.39,14.75,38,357,9.39,Retail
16962,251.04,16.74,15,158,10.53,Retail
16964,207.85,34.64,6,49,8.17,Retail
16970,71.4,35.7,2,12,6.0,Retail
16972,749.0,9.13,82,183,2.23,Retail
16973,127.0,21.17,6,60,10.0,Retail
16974,365.5,45.69,8,70,8.75,Retail
16975,926.12,20.58,45,586,13.02,Retail
16977,496.0,17.71,28,142,5.07,Retail
16978,424.55,15.16,28,119,4.25,Retail
16979,1007.74,25.19,40,586,14.65,Retail
16980,394.37,15.77,25,251,10.04,Retail
16983,1748.15,18.02,97,1087,11.21,Retail
16984,5891.01,8.77,672,2747,4.09,Retail
16985,5459.04,44.38,123,1271,10.33,Retail
16986,3015.55,17.63,171,1499,8.77,Retail
16987,904.6,6.8,133,270,2.03,Retail
16988,256.55,19.73,13,115,8.85,Retail
16990,165.0,165.0,1,100,100.0,Wholesale
16991,1041.21,14.07,74,793,10.72,Retail
16992,3862.19,20.12,192,1201,6.26,Retail
16993,1950.95,69.68,28,285,10.18,Retail
16996,666.65,17.54,38,375,9.87,Retail
16998,107.0,53.5,2,28,14.0,Retail
17000,406.3,13.54,30,305,10.17,Retail
17001,2651.23,25.01,106,1618,15.26,Retail
17002,1077.82,30.79,35,586,16.74,Retail
17003,828.21,7.46,111,494,4.45,Retail
17004,1012.22,38.93,26,462,17.77,Retail
17005,622.36,34.58,18,691,38.39,Retail
17006,853.49,10.04,85,300,3.53,Retail
17007,230.17,15.34,15,120,8.0,Retail
17008,81.36,81.36,1,24,24.0,Retail
17009,242.06,22.01,11,336,30.55,Retail
17011,400.8,30.83,13,606,46.62,Retail
17012,360.61,10.02,36,251,6.97,Retail
17016,552.4,13.47,41,309,7.54,Retail
17017,5416.35,31.49,172,3918,22.78,Retail
17018,1367.6,65.12,21,280,13.33,Retail
17019,2703.03,5.83,464,1799,3.88,Retail
17020,935.62,13.56,69,860,12.46,Retail
17021,1182.22,24.63,48,992,20.67,Retail
17022,189.0,21.0,9,72,8.0,Retail
17023,800.18,16.33,49,530,10.82,Retail
17025,1152.87,34.94,33,789,23.91,Retail
17026,54.15,13.54,4,35,8.75,Retail
17027,433.07,14.44,30,229,7.63,Retail
17028,1593.83,16.78,95,856,9.01,Retail
17029,1421.3,52.64,27,865,32.04,Retail
17031,2393.5,85.48,28,1360,48.57,Retail
17032,2984.32,12.59,237,1667,7.03,Retail
17033,302.65,25.22,12,121,10.08,Retail
17034,530.9,18.96,28,284,10.14,Retail
17035,180.06,36.01,5,98,19.6,Retail
17036,176.9,14.74,12,76,6.33,Retail
17038,630.77,15.38,41,507,12.37,Retail
17039,1954.99,44.43,44,689,15.66,Retail
17040,13.52,13.52,1,8,8.0,Retail
17041,583.71,10.24,57,376,6.6,Retail
17043,858.47,8.85,97,618,6.37,Retail
17044,11013.82,77.02,143,5218,36.49,Retail
17045,488.24,15.75,31,188,6.06,Retail
17046,1264.05,20.06,63,1126,17.87,Retail
17047,1188.33,15.43,77,651,8.45,Retail
17048,1146.33,19.76,58,583,10.05,Retail
17049,4287.5,17.79,241,1600,6.64,Retail
17050,1462.95,35.68,41,837,20.41,Retail
17051,465.6,4.12,113,328,2.9,Retail
17055,232.85,8.96,26,83,3.19,Retail
17056,128.6,16.08,8,26,3.25,Retail
17057,294.74,5.89,50,129,2.58,Retail
17059,2506.54,7.74,324,1728,5.33,Retail
17062,645.81,7.18,90,472,5.24,Retail
17063,2177.39,17.14,127,1129,8.89,Retail
17065,194.7,16.22,12,82,6.83,Retail
17066,228.34,12.69,18,93,5.17,Retail
17067,454.54,34.96,13,322,24.77,Retail
17068,4601.69,6.36,724,2267,3.13,Retail
17069,3084.58,20.29,152,1827,12.02,Retail
17070,133.18,3.25,41,101,2.46,Retail
17071,1364.68,19.22,71,737,10.38,Retail
17072,273.35,13.02,21,212,10.1,Retail
17074,203.05,50.76,4,19,4.75,Retail
17075,1402.51,11.5,122,493,4.04,Retail
17076,401.67,16.07,25,219,8.76,Retail
17077,306.0,306.0,1,36,36.0,Retail
17080,669.91,26.8,25,403,16.12,Retail
17081,660.48,4.59,144,304,2.11,Retail
17082,2728.18,30.65,89,1477,16.6,Retail
17083,2644.01,41.97,63,1183,18.78,Retail
17084,2253.22,17.07,132,1476,11.18,Retail
17085,6285.27,7.85,801,2798,3.49,Retail
17087,221.53,18.46,12,113,9.42,Retail
17089,128.45,32.11,4,35,8.75,Retail
17090,1105.53,38.12,29,441,15.21,Retail
17091,3961.44,14.51,273,2087,7.64,Retail
17092,3737.38,13.95,268,2638,9.84,Retail
17093,235.88,18.14,13,114,8.77,Retail
17094,100.2,25.05,4,60,15.0,Retail
17095,1248.09,19.81,63,1077,17.1,Retail
17096,2675.8,17.04,157,1220,7.77,Retail
17097,363.66,3.79,96,190,1.98,Retail
17098,591.07,32.84,18,125,6.94,Retail
17099,582.17,14.55,40,317,7.92,Retail
17101,885.32,28.56,31,360,11.61,Retail
17103,424.3,13.26,32,471,14.72,Retail
17104,474.03,24.95,19,149,7.84,Retail
17106,481.58,9.44,51,153,3.0,Retail
17107,5255.24,20.69,254,2704,10.65,Retail
17108,174.95,19.44,9,31,3.44,Retail
17109,410.42,17.84,23,200,8.7,Retail
17110,336.6,9.1,37,86,2.32,Retail
17111,227.97,12.0,19,299,15.74,Retail
17112,197.57,4.2,47,130,2.77,Retail
17113,2305.59,14.59,158,913,5.78,Retail
17115,1923.99,23.75,81,513,6.33,Retail
17116,389.78,8.29,47,392,8.34,Retail
17121,314.74,26.23,12,106,8.83,Retail
17122,432.18,18.79,23,288,12.52,Retail
17123,631.87,18.58,34,430,12.65,Retail
17126,1026.98,5.21,197,646,3.28,Retail
17127,1155.03,31.22,37,340,9.19,Retail
17129,31.85,15.92,2,5,2.5,Retail
17132,1220.91,17.2,71,963,13.56,Retail
17133,9730.09,335.52,29,7377,254.38,Wholesale
17134,212.1,16.32,13,46,3.54,Retail
17135,798.03,7.98,100,684,6.84,Retail
17136,231.68,16.55,14,256,18.29,Retail
17137,1099.81,6.59,167,680,4.07,Retail
17138,4036.77,17.4,232,1898,8.18,Retail
17139,8915.99,26.94,331,4677,14.13,Retail
17141,727.58,4.49,162,423,2.61,Retail
17142,696.25,9.41,74,241,3.26,Retail
17143,880.97,7.87,112,314,2.8,Retail
17145,3120.91,17.34,180,2591,14.39,Retail
17146,5102.86,19.18,266,1976,7.43,Retail
17147,1485.36,27.01,55,426,7.75,Retail
17149,143.1,23.85,6,18,3.0,Retail
17150,1357.95,14.76,92,397,4.32,Retail
17151,231.9,57.98,4,42,10.5,Retail
17152,327.0,163.5,2,60,30.0,Retail
17155,640.76,12.09,53,745,14.06,Retail
17156,591.87,15.18,39,391,10.03,Retail
17157,4832.9,37.76,128,1920,15.0,Retail
17158,713.03,15.5,46,369,8.02,Retail
17159,560.71,19.33,29,237,8.17,Retail
17160,6691.13,15.86,422,5534,13.11,Retail
17161,856.01,16.46,52,537,10.33,Retail
17163,406.68,16.27,25,465,18.6,Retail
17165,1635.64,18.17,90,688,7.64,Retail
17167,867.11,10.98,79,429,5.43,Retail
17168,400.2,19.06,21,220,10.48,Retail
17169,320.95,15.28,21,145,6.9,Retail
17170,178.68,17.87,10,152,15.2,Retail
17171,159.68,17.74,9,40,4.44,Retail
17172,638.81,26.62,24,735,30.62,Retail
17176,596.19,22.08,27,406,15.04,Retail
17177,119.5,4.12,29,40,1.38,Retail
17178,432.96,13.97,31,100,3.23,Retail
17179,795.47,10.2,78,335,4.29,Retail
17180,1452.8,5.28,275,1139,4.14,Retail
17181,225.45,32.21,7,243,34.71,Retail
17182,321.3,53.55,6,54,9.0,Retail
17184,198.41,14.17,14,73,5.21,Retail
17185,229.46,5.22,44,119,2.7,Retail
17187,263.76,20.29,13,282,21.69,Retail
17188,2118.7,24.08,88,1241,14.1,Retail
17189,569.88,9.5,60,375,6.25,Retail
17190,1281.83,7.5,171,2057,12.03,Retail
17191,2726.77,8.19,333,1362,4.09,Retail
17192,75.28,3.76,20,45,2.25,Retail
17193,610.74,50.9,12,414,34.5,Retail
17194,549.88,17.18,32,301,9.41,Retail
17195,562.98,18.16,31,486,15.68,Retail
17196,327.75,3.52,93,154,1.66,Retail
17198,521.66,6.77,77,242,3.14,Retail
17199,135.04,16.88,8,232,29.0,Retail
17200,356.71,14.27,25,367,14.68,Retail
17201,853.32,6.42,133,773,5.81,Retail
17202,160.65,20.08,8,55,6.88,Retail
17203,2004.01,17.73,113,1751,15.5,Retail
17204,3940.13,32.83,120,2005,16.71,Retail
17205,615.27,27.97,22,1330,60.45,Wholesale
17207,292.62,4.88,60,233,3.88,Retail
17208,111.15,4.83,23,101,4.39,Retail
17209,595.7,15.68,38,723,19.03,Retail
17210,251.72,4.75,53,242,4.57,Retail
17211,1729.43,10.42,166,1022,6.16,Retail
